transaction_id,customer_id,amount,account_age_days,transactions_1h,transactions_24h,failed_attempts_24h,hour,device_age_days,is_fraud
TXN007558,2384,785.43,104,2,5,0,4,122,0
TXN007559,2719,3527.72,372,1,4,0,20,325,0
TXN007560,2869,297.35,905,1,7,1,12,368,0
TXN007561,874,177.02,164,1,11,0,19,862,0
TXN007562,2348,777.66,113,2,4,1,7,119,0
TXN007563,1626,1007.03,615,1,1,1,5,849,0
TXN007564,357,1424.71,549,2,6,2,18,617,0
TXN007565,256,1294.84,106,0,10,1,12,988,0
TXN007566,1008,671.78,699,3,5,2,9,330,0
TXN007567,2401,179.55,364,1,8,0,14,259,0
TXN007568,1756,951.03,21,3,3,0,3,183,0
TXN007569,2572,315.11,660,1,6,1,0,54,0
TXN007570,2998,1193.53,998,2,5,0,19,459,0
TXN007571,2804,290.15,129,1,7,0,22,729,0
TXN007572,284,1728.57,483,2,3,1,3,584,0
TXN007573,99,8115.2,699,0,4,0,5,924,0
TXN007574,197,458.9,796,0,4,0,18,879,0
TXN007575,2530,240.3,199,3,0,0,16,184,0
TXN007576,878,4330.39,747,0,10,1,7,269,0
TXN007577,1869,9139.87,952,2,3,0,2,640,0
TXN007578,2663,245.99,620,2,2,1,8,86,0
TXN007579,2666,982.56,521,0,5,0,10,5,0
TXN007580,1389,1966.69,961,3,6,0,5,118,0
TXN007581,2416,802.47,420,1,2,0,12,353,0
TXN007582,570,134.03,226,1,6,1,3,490,0
TXN007583,2638,211.14,930,0,11,1,3,546,0
TXN007584,1066,239.52,209,1,7,2,16,758,0
TXN007585,422,314.78,245,0,7,1,3,965,0
TXN007586,2884,1217.09,288,1,4,2,19,992,0
TXN007587,1205,4093.99,66,1,5,0,11,589,0
TXN007588,545,215.09,868,0,5,0,15,225,0
TXN007589,71,427.05,153,2,10,2,13,134,0
TXN007590,1224,289.47,491,2,2,2,16,620,0
TXN007591,768,1550.13,435,3,0,1,19,130,0
TXN007592,2355,408.99,703,2,5,0,1,820,0
TXN007593,1707,326.08,218,1,5,2,17,143,0
TXN007594,2425,161.34,429,1,4,0,2,233,0
TXN007595,655,5606.37,502,2,4,0,16,166,0
TXN007596,2726,15176.06,666,4,2,2,10,355,0
TXN007597,2447,1213.19,789,3,1,0,11,937,0
TXN007598,1797,6520.55,594,0,5,0,4,577,0
TXN007599,221,555.41,221,3,7,0,16,755,0
TXN007600,182,1095.45,435,1,5,0,11,421,1
TXN007601,307,2395.93,280,0,2,0,1,707,0
TXN007602,2570,444.91,623,1,4,1,19,294,0
TXN007603,1420,905.65,92,1,1,1,16,741,0
TXN007604,1014,780.97,524,1,7,0,19,522,0
TXN007605,2052,1854.34,139,0,5,1,2,866,0
TXN007606,2911,1181.42,667,0,6,2,0,568,0
TXN007607,848,458.11,23,1,4,2,14,98,0
TXN007608,804,764.28,417,1,5,1,5,314,0
TXN007609,215,4178.44,976,0,5,0,5,266,0
TXN007610,1444,2118.85,732,0,3,1,11,50,0
TXN007611,101,1908.77,348,5,7,0,21,640,0
TXN007612,573,16435.54,237,2,6,1,12,342,0
TXN007613,1333,282.27,765,4,3,0,7,627,0
TXN007614,658,2570.13,934,0,3,1,3,226,0
TXN007615,2987,1171.18,183,0,5,0,12,482,0
TXN007616,1534,1656.69,508,1,9,0,23,425,0
TXN007617,1657,1364.77,198,2,9,3,9,910,0
TXN007618,226,472.57,682,1,2,1,16,985,0
TXN007619,105,316.69,123,2,8,0,9,983,0
TXN007620,1998,1096.41,925,1,5,1,1,873,0
TXN007621,772,428.97,546,1,9,0,15,834,0
TXN007622,429,703.79,381,0,4,1,9,418,0
TXN007623,434,2857.76,825,2,2,0,22,355,0
TXN007624,1231,251.57,515,1,5,0,8,314,0
TXN007625,2730,871.26,6,0,4,0,22,24,0
TXN007626,2636,3887.1,304,2,1,0,6,592,0
TXN007627,866,596.69,614,2,6,0,15,981,0
TXN007628,2794,6395.48,192,2,5,2,1,81,0
TXN007629,2912,170.55,376,2,3,1,5,96,0
TXN007630,2416,9732.84,525,0,4,0,13,398,0
TXN007631,251,1120.56,36,1,3,0,7,860,0
TXN007632,2907,222.66,975,4,3,0,10,225,0
TXN007633,856,2980.4,70,2,2,0,0,711,0
TXN007634,1194,1839.05,289,2,6,0,12,959,0
TXN007635,561,5759.34,105,1,8,0,6,910,0
TXN007636,1470,173.6,716,1,3,1,18,518,0
TXN007637,2342,294.32,313,0,6,0,13,523,0
TXN007638,919,2762.97,55,1,5,0,5,411,0
TXN007639,1174,23375.49,107,3,4,3,20,822,0
TXN007640,433,2187.03,653,3,6,2,18,90,0
TXN007641,2107,2633.59,737,3,7,0,23,437,0
TXN007642,969,439.87,307,1,4,0,23,738,0
TXN007643,836,881.64,860,2,9,0,2,281,0
TXN007644,2247,521.23,821,1,4,2,16,932,0
TXN007645,2263,2003.82,36,2,7,0,6,914,0
TXN007646,898,3345.7,133,1,4,1,8,92,0
TXN007647,472,1370.4,887,0,3,1,0,312,0
TXN007648,247,2848.44,25,1,1,1,18,10,0
TXN007649,2430,1059.45,849,2,5,2,19,868,0
TXN007650,991,5375.39,37,3,2,0,5,947,0
TXN007651,927,390.0,19,4,0,0,9,755,0
TXN007652,1192,5997.65,35,3,6,0,11,746,0
TXN007653,2608,464.35,363,0,5,1,7,250,0
TXN007654,1075,1118.41,418,2,5,1,5,550,0
TXN007655,1835,261.61,822,2,2,0,18,874,0
TXN007656,689,2012.56,430,0,7,0,2,623,0
TXN007657,2428,1284.06,518,1,3,0,17,634,0
TXN007658,2522,2660.78,467,1,3,0,17,201,0
TXN007659,2745,136.93,897,1,8,1,9,359,0
TXN007660,1485,1287.72,199,1,1,2,14,533,0
TXN007661,2959,1779.66,546,2,3,0,15,858,0
TXN007662,960,334.86,568,2,5,0,7,867,0
TXN007663,478,2078.95,768,0,3,0,10,378,0
TXN007664,2974,69.64,211,2,6,2,6,417,0
TXN007665,707,940.8,609,0,6,1,12,153,0
TXN007666,2902,5972.94,794,2,8,1,21,451,0
TXN007667,1138,931.09,501,1,3,0,11,787,0
TXN007668,754,462.72,241,1,8,1,15,716,0
TXN007669,2551,1014.78,170,3,1,0,14,824,0
TXN007670,1660,1235.05,859,0,5,1,10,862,0
TXN007671,2865,3215.13,294,1,3,0,20,482,0
TXN007672,588,1281.6,922,0,3,0,2,432,0
TXN007673,1335,2736.5,739,0,4,2,4,169,0
TXN007674,1493,1224.71,315,5,6,0,22,692,0
TXN007675,1848,446.22,127,2,3,0,19,392,0
TXN007676,2756,203.93,468,2,7,2,4,490,0
TXN007677,207,1713.03,792,1,12,0,20,303,0
TXN007678,2199,56.52,367,0,4,2,1,718,0
TXN007679,2716,131.86,21,0,8,1,1,459,0
TXN007680,2576,204.87,316,4,5,2,16,109,0
TXN007681,165,2585.17,758,1,1,0,16,424,0
TXN007682,2965,183.51,90,4,2,0,17,557,0
TXN007683,1999,1927.86,404,2,7,0,12,108,0
TXN007684,2085,317.87,518,2,2,0,22,317,0
TXN007685,333,919.86,451,2,1,1,4,439,0
TXN007686,403,1017.27,778,3,4,1,20,584,0
TXN007687,414,903.48,908,2,4,1,16,44,0
TXN007688,45,504.73,609,1,7,0,23,505,0
TXN007689,2254,167.39,150,2,6,1,16,915,0
TXN007690,62,1132.52,446,3,8,2,15,85,0
TXN007691,2468,2141.34,957,2,4,0,13,851,0
TXN007692,868,2477.61,80,3,6,1,15,353,0
TXN007693,1492,1209.72,17,0,1,1,20,255,0
TXN007694,2868,1493.87,138,4,1,1,10,790,0
TXN007695,19,434.71,652,1,4,1,23,63,0
TXN007696,365,1880.63,851,1,6,1,17,888,0
TXN007697,2476,1799.39,508,1,6,1,5,378,0
TXN007698,1141,767.11,552,3,5,0,3,899,0
TXN007699,580,1161.77,919,0,2,1,5,998,0
TXN007700,546,1061.93,680,3,6,0,1,329,0
TXN007701,1730,1896.66,74,2,7,1,13,351,0
TXN007702,2373,171.98,74,1,5,1,22,882,0
TXN007703,55,167.93,50,2,1,0,16,688,0
TXN007704,778,178.72,10,2,6,1,17,667,0
TXN007705,42,643.09,103,3,1,0,5,916,0
TXN007706,1321,1893.85,862,3,7,1,4,690,0
TXN007707,231,74.06,388,2,4,0,21,139,0
TXN007708,453,1227.59,385,0,5,0,16,229,0
TXN007709,2442,4593.97,299,1,2,0,15,273,0
TXN007710,1546,1522.0,339,1,7,0,16,946,0
TXN007711,1382,97.25,389,5,10,0,21,668,0
TXN007712,1468,2049.35,990,2,7,0,10,494,0
TXN007713,1152,1466.65,474,5,3,0,12,562,0
TXN007714,2739,726.93,616,2,6,1,2,387,0
TXN007715,2440,1363.94,802,2,9,1,22,195,0
TXN007716,1217,205.4,962,3,7,0,10,982,0
TXN007717,2652,1165.83,792,2,3,0,19,272,0
TXN007718,881,1947.52,142,1,5,1,9,394,0
TXN007719,85,477.46,809,1,9,0,14,822,0
TXN007720,1054,623.29,170,1,9,0,6,578,0
TXN007721,49,554.93,13,3,7,1,20,433,0
TXN007722,1169,619.96,669,0,4,0,6,174,0
TXN007723,69,404.98,449,2,5,0,2,621,0
TXN007724,2745,434.95,174,2,2,0,23,972,0
TXN007725,2527,2037.15,674,2,9,1,6,100,0
TXN007726,2868,135.47,959,3,3,0,4,184,0
TXN007727,1702,1365.93,132,1,2,1,18,782,0
TXN007728,1599,2032.4,540,0,3,0,9,233,0
TXN007729,2195,216.32,595,1,5,0,20,528,0
TXN007730,1870,1000.37,897,2,2,1,16,75,0
TXN007731,1016,365.09,932,1,4,0,13,255,0
TXN007732,2657,4288.08,875,1,2,1,23,382,0
TXN007733,446,856.83,269,2,2,1,5,551,0
TXN007734,2269,6423.65,251,4,4,1,19,700,0
TXN007735,1402,5360.07,370,1,8,1,15,553,0
TXN007736,2143,1585.72,618,0,3,0,3,663,0
TXN007737,262,14346.33,773,1,6,2,0,797,0
TXN007738,1849,165.77,865,3,9,1,10,11,0
TXN007739,897,6213.63,526,3,4,2,16,138,0
TXN007740,1095,794.98,592,1,2,0,7,997,0
TXN007741,2267,941.97,888,3,6,2,21,192,0
TXN007742,1557,630.51,506,2,6,2,3,492,0
TXN007743,92,192.47,672,1,3,1,2,272,0
TXN007744,127,2172.24,178,2,8,1,16,783,0
TXN007745,80,247.43,667,0,7,0,8,440,0
TXN007746,1848,539.59,547,3,4,0,18,831,0
TXN007747,983,569.02,259,3,3,1,13,537,0
TXN007748,916,3621.67,260,1,8,0,6,930,0
TXN007749,2534,1003.84,135,2,4,2,3,580,0
TXN007750,694,58.41,461,2,8,0,7,716,0
TXN007751,25,372.84,489,1,7,0,7,592,0
TXN007752,156,168.25,643,1,3,0,4,342,0
TXN007753,2680,2004.16,81,4,6,2,13,58,0
TXN007754,1813,265.21,367,5,6,2,9,774,0
TXN007755,1554,530.06,59,1,4,0,18,33,0
TXN007756,1967,8958.91,74,1,8,2,20,659,0
TXN007757,1734,2354.61,239,2,7,0,17,783,0
TXN007758,1081,271.1,129,0,3,0,21,348,0
TXN007759,1629,2951.47,412,3,5,0,11,336,0
TXN007760,19,463.41,315,1,4,0,11,167,0
TXN007761,1408,2942.63,374,0,7,1,14,373,0
TXN007762,1217,668.61,437,0,6,0,22,300,0
TXN007763,2285,346.53,138,3,3,2,21,116,0
TXN007764,1411,309.77,455,1,1,0,8,316,0
TXN007765,277,1548.67,615,1,5,2,10,558,0
TXN007766,745,3280.09,899,0,5,1,20,583,0
TXN007767,552,1714.51,903,0,5,2,10,365,0
TXN007768,1177,652.51,9,1,6,0,7,345,0
TXN007769,639,126.87,232,1,2,2,8,420,0
TXN007770,237,509.17,611,2,5,0,15,716,0
TXN007771,998,244.1,730,3,1,0,14,930,0
TXN007772,2103,5666.25,965,0,3,0,11,740,0
TXN007773,2004,679.81,397,0,5,1,9,636,0
TXN007774,1460,1572.55,749,3,3,1,5,579,0
TXN007775,2732,726.05,734,2,7,1,4,499,0
TXN007776,2157,1836.51,680,1,4,1,19,442,0
TXN007777,1208,2596.21,882,5,4,0,2,489,0
TXN007778,1392,17928.48,574,0,5,0,6,880,0
TXN007779,2007,634.53,318,0,6,0,9,268,0
TXN007780,1222,3834.24,999,4,2,0,10,169,0
TXN007781,1395,1530.73,507,0,3,0,1,254,0
TXN007782,373,547.99,522,1,4,2,18,879,0
TXN007783,1521,596.99,746,1,8,0,2,276,0
TXN007784,2249,1929.63,87,0,7,0,12,665,0
TXN007785,849,768.22,779,0,8,0,1,861,0
TXN007786,2557,1243.79,716,1,5,0,17,94,0
TXN007787,1346,2434.69,318,1,7,1,20,220,0
TXN007788,2323,21902.65,333,0,4,0,23,147,0
TXN007789,2259,1140.23,360,3,4,3,12,49,0
TXN007790,504,283.21,241,2,8,0,1,898,0
TXN007791,703,1767.97,56,1,8,0,21,21,0
TXN007792,2090,613.49,110,2,5,0,21,379,0
TXN007793,315,10639.51,49,2,4,0,14,959,0
TXN007794,2836,603.93,755,1,8,1,15,909,0
TXN007795,2377,1121.11,16,3,4,1,15,48,0
TXN007796,1041,2315.77,73,2,6,0,17,125,0
TXN007797,283,1977.45,884,2,4,1,0,937,0
TXN007798,2991,5815.2,202,5,6,0,4,462,0
TXN007799,258,2443.0,93,2,6,2,11,159,0
TXN007800,575,18242.99,649,3,6,0,2,721,0
TXN007801,574,1880.68,33,2,8,2,2,844,0
TXN007802,2660,5213.07,600,0,4,1,20,365,0
TXN007803,1043,624.47,419,3,5,2,8,884,0
TXN007804,1553,11728.63,203,0,3,0,11,592,0
TXN007805,2885,722.53,551,1,6,0,5,151,0
TXN007806,423,6523.98,626,3,6,1,2,848,0
TXN007807,1490,3198.07,845,0,9,1,7,981,0
TXN007808,1397,1187.97,759,0,3,0,23,45,0
TXN007809,758,6599.87,855,0,3,0,17,678,0
TXN007810,2811,1080.97,921,1,9,0,1,108,0
TXN007811,1105,5665.0,882,2,5,1,23,203,0
TXN007812,1575,1726.17,720,1,3,1,2,268,0
TXN007813,2472,697.39,312,3,7,0,1,858,0
TXN007814,429,1610.53,944,2,5,0,4,218,0
TXN007815,2022,1142.44,469,4,3,1,9,994,0
TXN007816,204,644.83,394,3,9,1,10,912,0
TXN007817,2244,1450.38,809,1,4,0,19,271,0
TXN007818,2776,1780.1,872,2,2,1,15,582,0
TXN007819,2333,57.66,211,3,7,0,12,138,0
TXN007820,1993,2001.47,867,0,4,0,9,368,0
TXN007821,2244,2668.64,571,0,6,0,18,302,0
TXN007822,307,6260.25,156,1,1,0,18,851,0
TXN007823,1688,248.84,634,2,3,1,6,134,0
TXN007824,14,323.43,632,0,8,2,23,610,0
TXN007825,1861,1409.69,809,0,7,1,2,11,0
TXN007826,1962,466.14,322,4,3,0,11,387,0
TXN007827,1081,263.04,435,1,0,4,10,396,0
TXN007828,723,667.75,574,2,3,0,4,801,0
TXN007829,780,712.1,670,2,10,1,11,671,0
TXN007830,1234,324.15,40,0,0,0,1,424,0
TXN007831,529,321.57,754,0,6,1,15,439,0
TXN007832,798,948.06,40,0,2,1,8,154,0
TXN007833,344,192.8,453,1,3,0,19,993,0
TXN007834,1303,189.11,870,1,9,0,4,106,0
TXN007835,209,1194.89,190,2,1,1,11,73,1
TXN007836,641,6679.32,746,1,5,1,17,745,0
TXN007837,1312,2642.95,15,1,9,2,15,371,1
TXN007838,2300,4755.91,124,1,2,1,4,478,0
TXN007839,2319,125.7,740,2,3,2,17,519,0
TXN007840,1948,202.29,899,1,3,0,22,778,0
TXN007841,920,1110.74,280,0,4,1,18,680,0
TXN007842,1724,2991.31,937,0,8,0,18,274,0
TXN007843,2045,2358.2,959,3,5,0,10,938,0
TXN007844,419,218.55,48,1,4,0,18,337,0
TXN007845,1750,4284.88,189,2,6,0,22,284,0
TXN007846,2843,994.64,304,1,8,2,12,903,0
TXN007847,1389,2788.54,559,4,8,1,4,282,0
TXN007848,1100,530.55,696,3,4,0,3,14,0
TXN007849,2773,172.0,105,2,8,0,20,579,0
TXN007850,2481,3026.05,369,0,5,0,6,624,0
TXN007851,2157,1926.72,501,1,2,2,2,33,0
TXN007852,2689,245.98,460,2,7,1,18,136,0
TXN007853,1546,491.86,247,2,2,2,22,353,0
TXN007854,1071,2498.15,264,1,7,0,16,679,0
TXN007855,2427,1404.23,206,1,7,0,12,427,0
TXN007856,1851,2002.26,507,0,6,0,17,413,0
TXN007857,1120,584.51,530,2,7,1,7,264,0
TXN007858,958,6049.63,364,3,10,0,21,421,0
TXN007859,103,959.7,763,2,4,0,8,280,0
TXN007860,2940,64.01,750,1,3,0,20,628,0
TXN007861,2902,1246.79,340,1,5,0,22,500,0
TXN007862,1170,2266.36,407,0,6,0,9,654,0
TXN007863,1904,1566.33,453,1,4,1,7,253,0
TXN007864,1756,657.23,833,2,2,0,23,333,0
TXN007865,2578,105.17,877,0,8,0,7,881,0
TXN007866,679,502.72,814,1,5,0,16,966,0
TXN007867,1969,563.03,578,1,7,0,16,813,0
TXN007868,989,497.19,848,1,7,1,8,839,0
TXN007869,1106,2285.54,965,1,4,1,20,620,0
TXN007870,2476,735.02,150,4,5,1,7,366,0
TXN007871,1608,5756.07,193,3,3,0,0,341,0
TXN007872,2870,836.59,908,2,5,0,15,707,0
TXN007873,1503,4717.63,147,1,4,0,8,38,0
TXN007874,1790,1418.5,406,2,3,0,19,504,0
TXN007875,1186,1505.04,183,1,4,1,22,854,0
TXN007876,932,483.26,106,0,4,1,17,461,0
TXN007877,1426,216.86,236,2,5,0,5,692,0
TXN007878,1062,1004.26,638,1,7,1,8,826,0
TXN007879,1979,8301.7,958,1,6,0,13,292,0
TXN007880,2559,632.43,179,3,3,0,15,543,0
TXN007881,2441,522.78,432,0,5,0,11,541,0
TXN007882,2043,892.21,401,0,0,0,18,654,0
TXN007883,2761,9152.9,525,3,7,1,7,121,0
TXN007884,2542,2819.53,743,0,7,1,4,41,0
TXN007885,1279,4708.46,540,0,6,1,15,910,0
TXN007886,1203,101.86,891,2,6,2,8,691,0
TXN007887,2595,407.66,323,3,6,1,6,825,0
TXN007888,594,425.0,261,0,9,3,8,5,0
TXN007889,2437,4286.84,612,0,6,0,16,258,0
TXN007890,1422,2420.81,700,2,8,0,15,82,0
TXN007891,2206,3893.52,399,0,1,2,3,529,0
TXN007892,1028,115.5,337,2,9,0,17,757,0
TXN007893,2215,4156.4,300,3,5,0,20,888,0
TXN007894,960,2419.2,119,0,7,2,17,190,0
TXN007895,2457,361.8,558,0,5,0,18,697,0
TXN007896,2242,865.83,413,5,10,1,4,808,0
TXN007897,2283,375.29,580,2,8,0,4,390,0
TXN007898,2766,976.59,384,2,5,2,3,476,0
TXN007899,1174,1880.38,480,3,7,0,5,915,0
TXN007900,816,5913.92,305,1,7,1,8,860,0
TXN007901,404,355.21,683,2,6,0,14,304,0
TXN007902,893,624.49,870,1,1,0,23,922,0
TXN007903,2726,291.92,196,4,7,3,5,324,0
TXN007904,68,2751.43,333,2,1,1,23,367,0
TXN007905,88,165.55,20,1,3,2,11,303,0
TXN007906,2265,1356.17,623,3,7,0,13,736,0
TXN007907,2049,251.91,658,1,7,1,16,336,0
TXN007908,1159,1158.61,704,1,7,1,11,518,0
TXN007909,1721,4390.04,433,2,3,2,20,242,0
TXN007910,1375,593.77,883,2,6,1,8,659,0
TXN007911,2188,1429.45,426,5,5,1,7,528,0
TXN007912,2666,375.48,229,2,6,0,21,240,0
TXN007913,2181,958.23,524,3,4,0,13,855,0
TXN007914,1644,169.11,217,2,4,0,9,755,0
TXN007915,178,2563.83,990,0,4,1,11,552,0
TXN007916,2858,666.1,591,2,5,2,12,487,0
TXN007917,1382,853.55,375,1,5,1,11,394,0
TXN007918,2428,1191.59,36,1,7,1,23,405,0
TXN007919,908,103.53,776,1,8,2,14,977,0
TXN007920,2706,477.86,28,2,1,1,11,635,0
TXN007921,2498,1289.86,372,2,5,0,3,83,0
TXN007922,586,905.15,86,4,5,0,14,745,0
TXN007923,2511,14955.2,188,1,5,0,8,155,0
TXN007924,990,4966.45,305,3,5,0,17,531,0
TXN007925,1132,1296.62,766,3,5,0,7,142,0
TXN007926,2170,321.5,422,0,2,1,23,125,0
TXN007927,2065,605.51,80,2,6,1,1,439,0
TXN007928,1220,2415.74,186,1,6,0,14,324,0
TXN007929,2375,1202.24,5,0,3,1,15,732,0
TXN007930,318,5071.16,558,2,3,1,21,969,0
TXN007931,2857,1190.88,866,1,4,0,8,418,0
TXN007932,1503,1260.17,497,0,2,2,15,920,0
TXN007933,2035,7700.61,509,1,5,0,17,688,0
TXN007934,2043,294.16,614,0,7,0,20,472,0
TXN007935,503,8783.49,971,2,5,0,2,839,0
TXN007936,2023,2761.58,2,1,5,1,16,119,0
TXN007937,119,53239.95,217,4,7,0,22,857,0
TXN007938,710,472.62,537,2,3,0,4,755,0
TXN007939,45,7748.73,257,2,4,0,3,615,0
TXN007940,314,1287.74,735,0,4,2,9,804,0
TXN007941,418,877.69,453,1,6,5,19,500,0
TXN007942,2604,1581.11,424,1,6,0,10,338,0
TXN007943,1102,1274.43,324,1,7,0,5,444,0
TXN007944,326,430.65,499,3,5,0,20,521,0
TXN007945,1440,936.39,581,0,2,2,12,402,0
TXN007946,1987,1585.3,197,2,5,0,19,749,0
TXN007947,2563,658.4,504,3,2,0,22,409,0
TXN007948,2262,2097.56,272,2,8,2,23,443,0
TXN007949,74,768.92,694,0,7,1,17,957,0
TXN007950,1603,1900.77,959,0,4,2,13,500,0
TXN007951,509,1644.61,18,2,4,2,5,876,0
TXN007952,2380,1884.84,107,1,10,0,3,463,0
TXN007953,688,217.36,529,0,6,1,3,583,0
TXN007954,657,4090.81,125,1,6,1,1,359,0
TXN007955,1543,387.9,483,1,8,1,22,392,0
TXN007956,1293,877.41,594,1,10,0,21,263,0
TXN007957,1400,505.22,4,0,12,0,12,400,0
TXN007958,2648,1194.66,627,1,8,0,11,599,0
TXN007959,1553,959.73,351,0,8,0,21,562,0
TXN007960,1076,2395.7,351,1,3,1,2,744,0
TXN007961,325,1155.93,649,0,8,0,7,464,0
TXN007962,992,685.38,799,2,1,0,7,421,0
TXN007963,1994,126.86,901,1,3,3,20,547,0
TXN007964,717,3169.05,228,1,5,0,23,724,0
TXN007965,2771,2040.69,16,0,6,0,21,624,0
TXN007966,277,3328.07,810,2,6,1,7,409,0
TXN007967,2584,877.9,425,1,4,0,8,684,0
TXN007968,152,1682.98,464,3,3,0,12,946,0
TXN007969,955,500.66,724,1,3,0,0,976,0
TXN007970,1507,448.65,246,0,4,1,12,766,0
TXN007971,259,780.3,798,2,4,0,15,344,0
TXN007972,2372,3314.85,794,1,8,0,10,103,0
TXN007973,869,788.61,177,4,1,1,13,227,0
TXN007974,1192,1027.72,543,2,2,0,11,104,0
TXN007975,688,1466.94,509,2,6,1,6,883,0
TXN007976,310,1130.5,562,1,1,0,4,964,0
TXN007977,2851,3704.13,655,1,7,0,0,269,0
TXN007978,1503,446.89,564,2,3,2,18,237,0
TXN007979,2668,1236.07,233,2,6,3,19,208,0
TXN007980,473,1937.34,678,3,3,0,18,845,0
TXN007981,2509,152.82,38,3,3,1,18,131,0
TXN007982,814,1509.09,491,2,1,0,8,841,0
TXN007983,846,5488.6,444,2,5,0,0,363,0
TXN007984,1165,720.12,20,4,3,0,6,983,0
TXN007985,667,298.26,611,1,3,1,19,792,0
TXN007986,2310,1920.69,727,2,5,0,9,59,0
TXN007987,1809,1360.2,556,1,8,0,4,567,0
TXN007988,1444,6815.37,111,2,3,0,19,22,0
TXN007989,1768,1854.19,487,2,2,0,3,28,0
TXN007990,1265,353.45,89,1,5,2,19,740,0
TXN007991,355,334.79,319,2,5,2,16,336,0
TXN007992,1873,3077.22,118,1,4,0,1,173,0
TXN007993,2025,1682.93,434,1,7,0,21,155,0
TXN007994,2818,1022.63,918,1,5,1,16,299,0
TXN007995,180,1348.66,239,6,4,1,0,682,0
TXN007996,66,1863.71,72,5,4,0,17,116,0
TXN007997,820,1715.37,822,1,4,0,16,271,0
TXN007998,1372,180.08,905,0,5,0,6,538,0
TXN007999,171,4722.23,399,4,2,0,6,811,0
TXN008000,2522,5117.05,816,2,3,0,4,696,0
TXN008001,2582,9625.34,404,0,7,1,5,294,0
TXN008002,1391,7414.01,675,1,1,1,18,833,0
TXN008003,1131,6045.41,251,0,3,0,15,142,0
TXN008004,2487,777.6,869,0,3,1,3,486,0
TXN008005,835,1574.42,195,3,4,0,13,342,0
TXN008006,227,4448.84,572,1,5,1,22,462,0
TXN008007,442,126.36,610,1,5,0,14,918,0
TXN008008,2444,843.52,930,1,3,0,16,887,0
TXN008009,728,141.68,868,1,5,2,23,614,0
TXN008010,1605,1535.08,867,1,5,2,7,786,0
TXN008011,2132,5008.89,585,3,6,0,2,332,0
TXN008012,1037,1121.65,222,2,7,1,0,54,0
TXN008013,1833,553.87,631,1,5,2,10,955,0
TXN008014,1849,1540.4,182,0,7,1,14,730,0
TXN008015,2741,1798.94,896,0,4,0,16,39,0
TXN008016,493,1957.72,730,1,3,2,4,382,0
TXN008017,1549,255.21,256,4,4,0,11,252,0
TXN008018,1144,1468.77,908,3,6,0,13,11,0
TXN008019,970,1367.86,88,2,2,0,12,43,0
TXN008020,2401,3421.91,873,2,7,0,9,290,0
TXN008021,2088,1001.52,787,1,3,0,5,135,0
TXN008022,640,11720.2,492,5,7,1,21,482,0
TXN008023,173,1210.52,336,1,6,1,23,536,0
TXN008024,1571,617.89,538,0,1,1,1,496,0
TXN008025,259,329.07,407,1,8,0,15,988,0
TXN008026,517,591.92,633,1,4,1,4,481,0
TXN008027,2778,420.4,289,0,4,0,0,354,0
TXN008028,523,909.39,362,0,4,0,22,740,0
TXN008029,1918,8300.51,441,1,9,0,12,907,0
TXN008030,2887,190.34,30,2,5,0,7,932,0
TXN008031,2165,207.08,919,5,4,0,5,66,0
TXN008032,2232,827.52,714,0,8,2,11,301,0
TXN008033,1930,213.68,894,2,2,0,10,514,0
TXN008034,1140,337.54,548,1,2,0,16,532,0
TXN008035,2210,1647.46,637,1,6,1,7,494,0
TXN008036,2591,1029.55,223,0,9,1,13,870,0
TXN008037,839,1856.06,747,3,5,3,13,55,0
TXN008038,1090,2228.91,124,1,5,0,0,165,0
TXN008039,1094,5492.36,982,1,8,0,18,63,0
TXN008040,2495,1728.21,683,2,10,1,18,712,0
TXN008041,2464,4656.3,998,3,4,1,4,290,0
TXN008042,2580,1246.99,962,0,5,1,16,417,0
TXN008043,2489,1752.0,693,0,6,0,21,135,0
TXN008044,2786,1725.07,215,0,11,0,22,517,0
TXN008045,1970,1542.98,118,3,4,5,15,736,0
TXN008046,2512,1403.62,227,0,4,0,11,708,0
TXN008047,2444,9751.54,891,2,3,0,13,445,0
TXN008048,2759,2534.41,444,2,4,0,9,261,0
TXN008049,1575,641.07,549,0,4,0,22,980,0
TXN008050,1581,18253.46,829,3,5,0,10,1,0
TXN008051,2443,697.52,608,2,6,0,6,584,0
TXN008052,2374,1089.77,632,3,6,0,7,172,1
TXN008053,1115,404.74,437,1,2,1,13,133,0
TXN008054,750,2592.91,12,3,6,0,8,72,0
TXN008055,1094,8335.53,122,0,2,0,10,748,0
TXN008056,1190,183.2,547,1,7,1,4,267,0
TXN008057,2690,786.16,489,1,2,1,6,800,0
TXN008058,2262,4187.82,251,0,4,0,7,824,0
TXN008059,1876,307.61,579,1,5,0,7,532,0
TXN008060,1788,2184.75,482,1,10,1,14,441,0
TXN008061,2417,230.04,550,2,5,1,11,767,0
TXN008062,1608,1789.19,280,2,5,1,4,167,0
TXN008063,49,1203.97,742,3,4,0,17,420,0
TXN008064,1076,58753.12,337,2,7,0,18,187,0
TXN008065,1313,2679.44,168,3,2,0,18,486,0
TXN008066,1650,80.89,961,3,4,0,23,283,0
TXN008067,2181,1002.55,953,1,5,0,21,550,0
TXN008068,2834,2948.81,328,0,1,2,17,869,0
TXN008069,1190,667.95,246,3,5,0,9,215,0
